CUMUN,NMUN,anio,ALQM2_LV_25_VC,ALQM2_LV_25_VU,ALQM2_LV_75_VC,ALQM2_LV_75_VU,ALQM2_LV_M_VC,ALQM2_LV_M_VU,ALQTBID12_25_VC,ALQTBID12_25_VU,ALQTBID12_75_VC,ALQTBID12_75_VU,ALQTBID12_M_VC,ALQTBID12_M_VU,BI_ALVHEPCO_TVC,BI_ALVHEPCO_TVU,SLVM2_25_VC,SLVM2_25_VU,SLVM2_75_VC,SLVM2_75_VU,SLVM2_M_VC,SLVM2_M_VU
40001,Abades,2015,,,,,,,,,,,,,0.0,3.0,,,,,,
40001,Abades,2016,,,,,,,,,,,,,1.0,4.0,,,,,,
40001,Abades,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40001,Abades,2018,,,,,,,,,,,,,0.0,3.0,,,,,,
40001,Abades,2019,,,,,,,,,,,,,0.0,4.0,,,,,,
40001,Abades,2020,,,,,,,,,,,,,1.0,4.0,,,,,,
40001,Abades,2021,,,,,,,,,,,,,1.0,5.0,,,,,,
40001,Abades,2022,,,,,,,,,,,,,2.0,3.0,,,,,,
40001,Abades,2023,,,,,,,,,,,,,3.0,5.0,,,,,,
40002,Adrada de Pirón,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40002,Adrada de Pirón,2019,,,,,,,,,,,,,0.0,0.0,,,,,,
40002,Adrada de Pirón,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40002,Adrada de Pirón,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40002,Adrada de Pirón,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40002,Adrada de Pirón,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40003,Adrados,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40003,Adrados,2016,,,,,,,,,,,,,0.0,2.0,,,,,,
40003,Adrados,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40003,Adrados,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40003,Adrados,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40003,Adrados,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
40003,Adrados,2021,,,,,,,,,,,,,0.0,2.0,,,,,,
40003,Adrados,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40003,Adrados,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40004,Aguilafuente,2015,,,,,,,,,,,,,2.0,4.0,,,,,,
40004,Aguilafuente,2016,,,,,,,,,,,,,4.0,5.0,,,,,,
40004,Aguilafuente,2017,,,,,,,,,,,,,5.0,5.0,,,,,,
40004,Aguilafuente,2018,,,,,,,,,,,,,4.0,7.0,,,,,,
40004,Aguilafuente,2019,,,,,,,,,,,,,2.0,6.0,,,,,,
40004,Aguilafuente,2020,,,,,,,,,,,,,3.0,6.0,,,,,,
40004,Aguilafuente,2021,,,,,,,,,,,,,3.0,4.0,,,,,,
40004,Aguilafuente,2022,,,,,,,,,,,,,3.0,6.0,,,,,,
40004,Aguilafuente,2023,,,,,,,,,,,,,6.0,5.0,,,,,,
40005,Alconada de Maderuelo,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40005,Alconada de Maderuelo,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40005,Alconada de Maderuelo,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40005,Alconada de Maderuelo,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40005,Alconada de Maderuelo,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40005,Alconada de Maderuelo,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40007,Aldealengua de Pedraza,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40007,Aldealengua de Pedraza,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40007,Aldealengua de Pedraza,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40008,Aldealengua de Santa María,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40008,Aldealengua de Santa María,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40008,Aldealengua de Santa María,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40008,Aldealengua de Santa María,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40008,Aldealengua de Santa María,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40010,Aldeanueva del Codonal,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40010,Aldeanueva del Codonal,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40012,Aldea Real,2022,,,,,,,,,,,,,1.0,0.0,,,,,,
40012,Aldea Real,2023,,,,,,,,,,,,,1.0,0.0,,,,,,
40017,Anaya,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40017,Anaya,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40017,Anaya,2017,,,,,,,,,,,,,0.0,2.0,,,,,,
40017,Anaya,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40017,Anaya,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40017,Anaya,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
40017,Anaya,2021,,,,,,,,,,,,,0.0,2.0,,,,,,
40017,Anaya,2022,,,,,,,,,,,,,0.0,2.0,,,,,,
40017,Anaya,2023,,,,,,,,,,,,,0.0,2.0,,,,,,
40020,Arcones,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40020,Arcones,2016,,,,,,,,,,,,,0.0,3.0,,,,,,
40020,Arcones,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40020,Arcones,2018,,,,,,,,,,,,,0.0,3.0,,,,,,
40020,Arcones,2019,,,,,,,,,,,,,0.0,2.0,,,,,,
40020,Arcones,2020,,,,,,,,,,,,,0.0,4.0,,,,,,
40020,Arcones,2021,,,,,,,,,,,,,0.0,4.0,,,,,,
40020,Arcones,2022,,,,,,,,,,,,,0.0,5.0,,,,,,
40020,Arcones,2023,,,,,,,,,,,,,0.0,7.0,,,,,,
40022,Armuña,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40022,Armuña,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40022,Armuña,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40022,Armuña,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40022,Armuña,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40022,Armuña,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40022,Armuña,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40024,Ayllón,2015,2.074074074074074,0.909607696151924,3.520447530864198,2.99814491488433,2.9069767441860463,1.7671060318387617,223.51333333333332,93.51449275362319,300.0,385.0,275.1507675438597,262.5,23.0,18.0,79.0,137.0,111.0,242.25,86.0,165.0
40024,Ayllón,2016,1.9516514803019582,1.4084466333703294,3.4626332364341086,3.45141065830721,2.7636620286348053,2.1739130434782608,236.40065426997242,190.12012293023122,300.0,500.0,268.75,380.0,24.0,25.0,77.5,134.5,103.5,246.5,86.0,165.0
40024,Ayllón,2017,2.482326075566992,1.2003030303030304,3.651585712063468,3.4482758620689657,2.9761904761904763,2.195121951219512,215.47312933916174,100.0,300.0,426.1675824175825,258.9166666666667,300.0,21.0,23.0,77.0,120.0,108.5,238.0,86.0,165.0
40024,Ayllón,2018,2.4197136245190616,1.4087301587301588,3.5903050437934163,3.45141065830721,2.872533357447151,1.920731707317073,245.0,163.54166666666669,306.25,410.0,258.33333333333337,300.0,22.0,29.0,78.5,133.5,106.0,259.5,86.0,165.0
40024,Ayllón,2019,2.4118304225286997,1.3117247464195072,3.4883720930232562,3.5454545454545454,2.873563218390805,2.678466596219326,250.0,221.26907183725365,337.5,425.0,300.0,300.0,17.0,29.0,79.0,137.0,126.0,259.5,87.0,165.0
40024,Ayllón,2020,2.357047597886733,1.3757861635220126,3.7738946446811616,3.6363636363636362,2.873563218390805,2.734375,250.0,241.66666666666666,343.6056105610561,425.0,300.0,300.0,21.0,27.0,83.0,137.0,108.5,255.0,89.0,165.0
40024,Ayllón,2021,2.4677579365079363,1.4600840336134455,4.246396718278494,3.7601482213438735,3.0660377358490565,2.8129395218002813,249.999750499002,224.9918901384083,328.8411458333333,505.9114120618241,259.0430402930403,365.0,25.0,30.0,78.0,129.5,106.0,242.25,87.0,165.0
40024,Ayllón,2022,2.517857142857143,2.0935290099646418,4.8092165773954445,4.054545454545455,3.193183393610609,2.8481012658227844,251.8631544766016,250.0,349.7609289617486,459.1443194925029,287.41369949494947,370.3314447040498,32.0,31.0,75.5,124.0,109.75,255.0,86.0,165.0
40024,Ayllón,2023,2.720938996293461,1.4123376623376622,5.072358343429279,3.8817924901185776,3.574639516309795,3.0982905982905984,250.0,237.65625,386.8502475247525,521.1696175043089,302.6658442982456,325.0,30.0,30.0,77.0,109.5,113.0,237.25,86.5,165.0
40025,Barbolla,2015,,,,,,,,,,,,,0.0,7.0,,,,,,
40025,Barbolla,2016,,,,,,,,,,,,,0.0,7.0,,,,,,
40025,Barbolla,2017,,,,,,,,,,,,,0.0,7.0,,,,,,
40025,Barbolla,2018,,,,,,,,,,,,,0.0,6.0,,,,,,
40025,Barbolla,2019,,,,,,,,,,,,,0.0,5.0,,,,,,
40025,Barbolla,2020,,,,,,,,,,,,,0.0,5.0,,,,,,
40025,Barbolla,2021,,,,,,,,,,,,,0.0,4.0,,,,,,
40025,Barbolla,2022,,,,,,,,,,,,,0.0,5.0,,,,,,
40025,Barbolla,2023,,,,,,,,,,,,,0.0,5.0,,,,,,
40026,Basardilla,2015,,,,,,,,,,,,,2.0,4.0,,,,,,
40026,Basardilla,2016,,,,,,,,,,,,,4.0,5.0,,,,,,
40026,Basardilla,2017,,,,,,,,,,,,,4.0,7.0,,,,,,
40026,Basardilla,2018,,,,,,,,,,,,,3.0,6.0,,,,,,
40026,Basardilla,2019,,,,,,,,,,,,,3.0,3.0,,,,,,
40026,Basardilla,2020,,,,,,,,,,,,,3.0,7.0,,,,,,
40026,Basardilla,2021,,,,,,,,,,,,,3.0,7.0,,,,,,
40026,Basardilla,2022,,,,,,,,,,,,,2.0,8.0,,,,,,
40026,Basardilla,2023,,,,,,,,,,,,,2.0,8.0,,,,,,
40028,Bercial,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40028,Bercial,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40029,Bercimuel,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40030,Bernardos,2015,,,,,,,,,,,,,0.0,4.0,,,,,,
40030,Bernardos,2016,,,,,,,,,,,,,0.0,3.0,,,,,,
40030,Bernardos,2017,,,,,,,,,,,,,0.0,2.0,,,,,,
40030,Bernardos,2018,,,,,,,,,,,,,0.0,4.0,,,,,,
40030,Bernardos,2019,,,,,,,,,,,,,0.0,3.0,,,,,,
40030,Bernardos,2020,,,,,,,,,,,,,0.0,4.0,,,,,,
40030,Bernardos,2021,,,,,,,,,,,,,0.0,5.0,,,,,,
40030,Bernardos,2022,,,,,,,,,,,,,0.0,5.0,,,,,,
40030,Bernardos,2023,,,,,,,,,,,,,0.0,5.0,,,,,,
40031,Bernuy de Porreros,2015,3.7341452205882355,,5.482456140350878,,4.576719576719577,,200.06858710562415,,315.97316066066065,,250.0,,24.0,5.0,61.75,,94.0,,78.0,
40031,Bernuy de Porreros,2016,3.8206162876008807,,5.286311983471074,,4.5383522727272725,,223.75,,292.49060552959503,,265.2493781094528,,34.0,6.0,63.5,,93.25,,77.0,
40031,Bernuy de Porreros,2017,3.5416666666666665,,5.403812565786036,,4.435483870967742,,225.0,,298.4813084112149,,265.0,,47.0,7.0,62.0,,94.0,,78.0,
40031,Bernuy de Porreros,2018,3.629032258064516,,5.1893939393939394,,4.545454545454546,,225.0,,300.0,,256.6666666666667,,59.0,8.0,67.0,,94.0,,81.0,
40031,Bernuy de Porreros,2019,3.9538822303282957,,5.487689393939394,,4.824561403508771,,250.0,,326.25,,288.0200860832138,,81.0,7.0,61.5,,94.0,,79.0,
40031,Bernuy de Porreros,2020,4.086007719878688,,5.6000000000000005,,4.7272727272727275,,260.0,,327.49666666666667,,299.99666666666667,,83.0,9.0,62.0,,94.0,,79.0,
40031,Bernuy de Porreros,2021,4.20267085624509,,5.955940988835725,,5.171786518237135,,270.0,,352.9005524861879,,311.6666666666667,,95.0,9.0,67.0,,95.0,,81.0,
40031,Bernuy de Porreros,2022,4.481973434535104,,6.39118411775075,,5.417391304347826,,280.0,,379.58333333333337,,329.7305318138651,,100.0,9.0,61.5,,94.0,,78.0,
40031,Bernuy de Porreros,2023,4.718732886089813,2.058823529411765,7.303863279231383,5.696202531645569,5.789007092198581,4.387978142076503,300.0,299.99999999999994,412.53742514970054,548.4972677595628,357.0,420.0,111.0,11.0,61.0,111.0,94.0,185.0,76.0,165.0
40032,Boceguillas,2015,2.6666666666666665,2.4792583425009167,4.464285714285714,3.931623931623932,3.4523294778942817,3.1894798023830284,250.0,300.0,300.3526645768025,418.75,250.0,365.0959429824561,15.0,16.0,57.0,101.75,87.0,204.25,86.0,143.5
40032,Boceguillas,2016,2.449931284357821,2.3626373626373627,4.295220810647308,3.42681623931624,3.243701153194513,3.0418690724034234,202.21467391304347,275.0,290.7708333333333,400.0,250.0,365.0,16.0,18.0,59.75,119.75,87.0,205.75,86.5,166.0
40032,Boceguillas,2017,2.413793103448276,1.5206316861946003,3.5875,3.3304900744416877,3.1522831480434643,3.0187747035573125,200.0,204.16666666666666,300.0,400.0,250.0,350.0,19.0,16.0,68.0,126.25,87.0,207.25,83.0,170.5
40032,Boceguillas,2018,2.477011494252874,2.3694528835917015,3.556013262964227,3.3653846153846154,3.134002618943693,3.0072463768115942,202.5,300.0,300.0,400.0,250.0,350.0,20.0,19.0,75.25,125.0,87.0,208.0,84.5,170.0
40032,Boceguillas,2019,2.603448275862069,2.3255813953488373,3.799342105263159,3.294573643410853,3.2160301321485534,3.0303030303030307,234.0625,300.0,300.0,400.0,250.0,366.6666666666667,22.0,19.0,75.75,125.0,87.0,208.0,81.5,162.0
40032,Boceguillas,2020,2.8468992248062013,2.7421846601235917,3.818247126436782,3.8894230769230766,3.4482758620689657,3.218715161649944,249.99958333333333,337.5,300.1119402985075,459.1666666666667,277.5,399.99833333333333,26.0,18.0,76.0,123.5,87.0,210.25,84.0,163.5
40032,Boceguillas,2021,2.785852713178295,2.367109634551495,4.198994252873564,3.3653846153846154,3.4388543433201426,3.0912384716732544,250.0,300.0,315.0,400.0,299.18032786885243,377.5,29.0,18.0,76.0,123.5,87.0,205.75,85.0,150.5
40032,Boceguillas,2022,3.093869731800766,2.9629629629629632,4.332082523091882,4.205128205128205,3.525795241913927,3.252032520325203,269.1666666666667,350.0,335.0,435.0,300.0,400.0,30.0,19.0,79.75,119.0,87.0,205.0,85.5,144.0
40032,Boceguillas,2023,3.4482758620689657,2.8174603174603177,4.546810309539374,4.44551282051282,3.6590038314176248,3.2733030818680278,300.0,318.75,350.0,448.33333333333337,300.41208791208794,400.0,30.0,22.0,78.5,119.0,87.0,196.0,85.5,144.0
40033,Brieva,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40033,Brieva,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40033,Brieva,2017,,,,,,,,,,,,,0.0,2.0,,,,,,
40033,Brieva,2018,,,,,,,,,,,,,0.0,4.0,,,,,,
40033,Brieva,2019,,,,,,,,,,,,,0.0,3.0,,,,,,
40033,Brieva,2020,,,,,,,,,,,,,0.0,3.0,,,,,,
40033,Brieva,2021,,,,,,,,,,,,,0.0,3.0,,,,,,
40033,Brieva,2022,,,,,,,,,,,,,0.0,3.0,,,,,,
40033,Brieva,2023,,,,,,,,,,,,,0.0,4.0,,,,,,
40034,Caballar,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40034,Caballar,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40034,Caballar,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40034,Caballar,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40034,Caballar,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40034,Caballar,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40034,Caballar,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40035,Cabañas de Polendos,2015,,,,,,,,,,,,,0.0,2.0,,,,,,
40035,Cabañas de Polendos,2016,,,,,,,,,,,,,0.0,3.0,,,,,,
40035,Cabañas de Polendos,2017,,,,,,,,,,,,,0.0,3.0,,,,,,
40035,Cabañas de Polendos,2018,,,,,,,,,,,,,0.0,3.0,,,,,,
40035,Cabañas de Polendos,2019,,,,,,,,,,,,,0.0,3.0,,,,,,
40035,Cabañas de Polendos,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
40035,Cabañas de Polendos,2021,,,,,,,,,,,,,0.0,6.0,,,,,,
40035,Cabañas de Polendos,2022,,,,,,,,,,,,,0.0,5.0,,,,,,
40035,Cabañas de Polendos,2023,,,,,,,,,,,,,0.0,4.0,,,,,,
40036,Cabezuela,2015,,,,,,,,,,,,,2.0,2.0,,,,,,
40036,Cabezuela,2016,,,,,,,,,,,,,2.0,5.0,,,,,,
40036,Cabezuela,2017,,,,,,,,,,,,,2.0,5.0,,,,,,
40036,Cabezuela,2018,,,,,,,,,,,,,2.0,6.0,,,,,,
40036,Cabezuela,2019,,,,,,,,,,,,,3.0,4.0,,,,,,
40036,Cabezuela,2020,,,,,,,,,,,,,3.0,5.0,,,,,,
40036,Cabezuela,2021,,,,,,,,,,,,,4.0,4.0,,,,,,
40036,Cabezuela,2022,,,,,,,,,,,,,3.0,4.0,,,,,,
40036,Cabezuela,2023,,,,,,,,,,,,,3.0,6.0,,,,,,
40039,Campo de San Pedro,2015,,,,,,,,,,,,,2.0,1.0,,,,,,
40039,Campo de San Pedro,2016,,,,,,,,,,,,,2.0,1.0,,,,,,
40039,Campo de San Pedro,2017,,,,,,,,,,,,,3.0,2.0,,,,,,
40039,Campo de San Pedro,2018,,,,,,,,,,,,,2.0,1.0,,,,,,
40039,Campo de San Pedro,2019,,,,,,,,,,,,,2.0,3.0,,,,,,
40039,Campo de San Pedro,2020,,,,,,,,,,,,,2.0,6.0,,,,,,
40039,Campo de San Pedro,2021,,,,,,,,,,,,,2.0,6.0,,,,,,
40039,Campo de San Pedro,2022,,,,,,,,,,,,,2.0,7.0,,,,,,
40039,Campo de San Pedro,2023,,,,,,,,,,,,,2.0,7.0,,,,,,
40040,Cantalejo,2015,2.631578947368421,1.58320914058619,4.534090909090909,3.6001036001036,3.4464475079533408,2.9197080291970803,249.14772727272725,199.58333333333331,330.0,450.0,300.0,325.0,80.0,33.0,72.0,123.5,107.0,255.0,93.0,175.0
40040,Cantalejo,2016,2.6021687402968188,1.6073157611619149,4.376689189189189,3.800013517166802,3.411862527716186,2.715404967330155,250.0,242.5,342.5,450.0,300.0,322.5,86.0,40.0,72.75,132.75,114.0,313.25,95.0,184.0
40040,Cantalejo,2017,2.661870503597122,1.6613005050505052,4.166666666666667,3.4753187988482104,3.3333333333333335,2.702353680995374,250.0,250.0,329.0983606557378,450.0,300.0,321.66666666666663,95.0,40.0,74.0,139.5,107.0,313.25,93.0,208.0
40040,Cantalejo,2018,2.808988764044944,1.6357248520710062,4.324324324324325,3.703303698138409,3.4246575342465753,2.9061350063340776,258.4218192227386,250.0,350.0,444.2992424242424,300.0,305.0,108.0,44.0,73.25,143.25,111.0,278.5,95.0,195.5
40040,Cantalejo,2019,3.0188679245283017,1.626681011296396,4.72972972972973,3.7883061431880765,3.5294117647058822,3.1431940152870386,270.0,200.9375,350.0,450.0,300.56,317.5,120.0,46.0,72.0,150.75,110.0,287.0,93.0,208.0
40040,Cantalejo,2020,3.041467304625199,1.6363636363636365,4.717806041335453,3.7037037037037037,3.5869565217391304,3.1395348837209305,275.0,250.0,350.0,450.0,303.67334249084246,335.0,126.0,55.0,72.0,153.0,107.0,279.0,92.5,212.0
40040,Cantalejo,2021,3.0303030303030307,1.6647727272727273,4.544077168244156,3.689379987722529,3.5643154569487234,3.0251539444638085,270.0,246.35268039135752,350.0,449.568125,302.5,300.0,129.0,52.0,71.5,149.25,107.5,278.5,92.0,208.0
40040,Cantalejo,2022,3.079330608073582,1.754488950276243,4.856937693327441,3.7151821242730336,3.6591651998994217,3.1048551611587105,280.0,265.72970639032815,350.48076923076917,449.4227994227994,320.0,310.83333333333337,128.0,48.0,72.5,145.0,107.5,255.75,92.0,184.0
40040,Cantalejo,2023,3.097392003824133,1.777615413976477,4.993279569892473,3.926095044816506,3.705784436121515,3.0838724415204677,299.375,261.91808059384937,360.5862226277372,450.0,330.0,350.0,140.0,50.0,72.0,151.75,110.0,262.5,93.0,200.5
40041,Cantimpalos,2015,,,,,,,,,,,,,2.0,9.0,,,,,,
40041,Cantimpalos,2016,,1.445257915370794,,2.5846327396281956,,2.2434931162697214,,150.0,,212.5,,186.484258905013,2.0,10.0,,92.75,,237.75,,152.0
40041,Cantimpalos,2017,,0.7092198581560284,,2.6960784313725488,,2.2002200220022003,,160.0,,275.0,,190.0,2.0,11.0,,93.0,,312.0,,141.0
40041,Cantimpalos,2018,,1.7298780487804877,,3.5242484090410358,,2.269936812534375,,159.58333333333334,,289.6039603960396,,230.17146776406037,6.0,10.0,,92.75,,237.75,,128.0
40041,Cantimpalos,2019,,,,,,,,,,,,,9.0,9.0,,,,,,
40041,Cantimpalos,2020,1.7323674752920037,,5.622712420356076,,4.322318007662836,,157.09328358208955,,308.7654677211837,,275.0,,10.0,9.0,56.0,,94.75,,63.5,
40041,Cantimpalos,2021,2.392007805480683,,5.836834733893557,,4.36582418238243,,250.0,,345.8333333333333,,290.0,,12.0,8.0,56.5,,92.5,,68.5,
40041,Cantimpalos,2022,3.1937893081761004,,6.916208791208791,,5.62192118226601,,250.0,,432.5,,330.0,,14.0,8.0,57.5,,96.25,,76.5,
40041,Cantimpalos,2023,3.787515964240102,,6.517857142857142,,5.208333333333333,,266.6666666666667,,398.9071038251366,,357.84313725490205,,15.0,9.0,58.0,,98.0,,71.0,
40043,Carbonero el Mayor,2015,2.4768518518518516,1.9235607160135462,4.128205128205128,3.2503607503607506,3.111914600550964,2.302158273381295,248.47146739130437,300.0,395.0,365.0666666666666,330.0,320.0,24.0,17.0,91.75,131.5,125.0,251.5,120.0,165.0
40043,Carbonero el Mayor,2016,2.4414644529587055,1.4892105052446152,3.8642533936651584,2.908455979499145,3.140495867768595,2.013422818791946,275.1467136150235,266.66666666666663,376.25,422.176282051282,330.0,310.0,26.0,17.0,93.25,131.5,125.75,355.5,120.0,165.0
40043,Carbonero el Mayor,2017,2.2155003270111187,1.8349761426418887,3.4372659176029963,3.071428571428571,2.5049019607843133,2.238805970149254,247.96195652173915,299.48979591836735,350.0,430.0,313.11274509803917,327.7881736526946,27.0,18.0,91.0,145.25,125.0,332.75,120.0,166.5
40043,Carbonero el Mayor,2018,2.485,1.7045454545454544,3.8798844618455397,3.071428571428571,3.154761904761905,2.331970355226169,275.9046052631579,300.0,368.77551020408157,395.0,320.0,309.9380123975205,33.0,19.0,90.0,134.0,126.5,310.0,119.0,165.0
40043,Carbonero el Mayor,2019,2.5,1.8349761426418887,3.9982426065774077,3.0769527235354572,3.066807531093245,2.3984727525164877,300.0,300.0,370.9001865671642,430.0,330.0,331.66666666666663,40.0,18.0,98.0,145.25,127.75,332.75,120.0,177.5
40043,Carbonero el Mayor,2020,2.5,1.953626354950746,4.239674813587406,3.0894022269150265,3.154761904761905,2.5408089842973562,299.99833333333333,300.0,377.9347826086957,430.0,330.0,342.3451327433628,43.0,20.0,91.0,149.25,125.0,370.0,118.0,179.0
40043,Carbonero el Mayor,2021,2.522020443671161,1.7356866963281672,4.256399782135076,3.49025974025974,3.0867346938775513,2.558139534883721,300.0,300.0,365.0,430.0,338.23,350.03500350035006,43.0,21.0,89.0,139.0,125.0,328.0,118.0,165.0
40043,Carbonero el Mayor,2022,2.478448275862069,1.8342713250231866,4.444444444444445,3.1151357983380734,3.4400479720384936,2.444444444444444,300.0,260.7560491020912,382.26259689922483,425.0,350.0,312.5,42.0,25.0,93.25,139.0,125.25,251.5,119.5,165.0
40043,Carbonero el Mayor,2023,2.986086277989687,1.8796007546007545,4.350822050290136,3.5713618157543388,3.7742987401149755,2.8752587991718426,320.0,300.0,387.17138964577657,432.5,350.0,370.0,40.0,30.0,94.5,144.0,125.75,277.0,118.0,166.5
40044,Carrascal del Río,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
40044,Carrascal del Río,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40044,Carrascal del Río,2020,,,,,,,,,,,,,0.0,1.0,,,,,,
40044,Carrascal del Río,2021,,,,,,,,,,,,,0.0,3.0,,,,,,
40044,Carrascal del Río,2022,,,,,,,,,,,,,0.0,2.0,,,,,,
40044,Carrascal del Río,2023,,,,,,,,,,,,,0.0,2.0,,,,,,
40045,Casla,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40045,Casla,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40045,Casla,2018,,,,,,,,,,,,,0.0,3.0,,,,,,
40045,Casla,2019,,,,,,,,,,,,,0.0,4.0,,,,,,
40045,Casla,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
40045,Casla,2021,,,,,,,,,,,,,0.0,3.0,,,,,,
40045,Casla,2022,,,,,,,,,,,,,0.0,4.0,,,,,,
40045,Casla,2023,,,,,,,,,,,,,0.0,5.0,,,,,,
40046,Castillejo de Mesleón,2015,,,,,,,,,,,,,0.0,3.0,,,,,,
40046,Castillejo de Mesleón,2016,,,,,,,,,,,,,0.0,3.0,,,,,,
40046,Castillejo de Mesleón,2017,,,,,,,,,,,,,0.0,4.0,,,,,,
40046,Castillejo de Mesleón,2018,,,,,,,,,,,,,0.0,4.0,,,,,,
40046,Castillejo de Mesleón,2019,,,,,,,,,,,,,0.0,4.0,,,,,,
40046,Castillejo de Mesleón,2020,,,,,,,,,,,,,0.0,3.0,,,,,,
40046,Castillejo de Mesleón,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40046,Castillejo de Mesleón,2022,,,,,,,,,,,,,0.0,2.0,,,,,,
40046,Castillejo de Mesleón,2023,,,,,,,,,,,,,0.0,3.0,,,,,,
40047,Castro de Fuentidueña,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40047,Castro de Fuentidueña,2018,,,,,,,,,,,,,0.0,2.0,,,,,,
40047,Castro de Fuentidueña,2019,,,,,,,,,,,,,0.0,1.0,,,,,,
40047,Castro de Fuentidueña,2020,,,,,,,,,,,,,0.0,2.0,,,,,,
40047,Castro de Fuentidueña,2021,,,,,,,,,,,,,0.0,1.0,,,,,,
40047,Castro de Fuentidueña,2022,,,,,,,,,,,,,0.0,1.0,,,,,,
40047,Castro de Fuentidueña,2023,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2015,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2016,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2017,,,,,,,,,,,,,0.0,1.0,,,,,,
40049,Castroserna de Abajo,2018,,,,,,,,,,,,,0.0,1.0,,,,,,
